LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,L1,L2,L3,L4,L5,L6,L7,L8,L9,CHK,구역,비고
3880857201,3880251000,3880251900,1,107,000,-,소토4길,0,0,000,60,0,0,0,399.039355395354,,3880816600,,,,,,,,,1,,
3880857301,3880251900,3880251000,1,107,000,-,소토4길,0,0,000,60,0,0,0,418.310026105396,,3880684200,,,,,,,,,1,,
3880857001,3880300201,3880299401,1,107,000,-,-,0,0,000,50,0,0,0,113.282831885507,도로명없음,3880853801,3880854601,3880854301,,,,,,,1,,
3880857101,3880299401,3880300201,1,107,000,-,-,0,0,000,50,0,0,0,113.216606555752,도로명없음,3880857001,,,,,,,,,2,,
3880858701,3880295301,3880300601,2,107,000,-,가촌서로,0,0,000,30,0,0,0,63.662491299277,,3880858401,3880858001,,,,,,,,1,2구역,
3880858601,3880300601,3880295301,2,107,000,-,가촌서로,0,0,000,30,0,0,0,58.768824065377,,3880845101,,,,,,,,,1,2구역,
3880858401,3880300601,3880002200,2,107,000,-,가촌서로,0,0,000,30,0,0,0,117.997000080327,,3880858301,3880139700,3880004700,,,,,,,1,2구역,
3880858501,3880002200,3880300601,2,107,000,-,가촌서로,0,0,000,30,0,0,0,110.461276754164,,3880858601,3880858001,,,,,,,,1,2구역,
3880857501,3880043800,3880300301,1,106,000,1022,원동로,0,0,000,60,0,0,0,51.942732931199,,3880857601,,,,,,,,,1,2구역,
3880857401,3880300301,3880043800,1,106,000,1022,원동로,0,0,000,60,0,0,0,51.809092517026,,3880006404,3880139800,,,,,,,,1,2구역,
3880857601,3880300301,3880300401,1,106,000,1022,원동로,0,0,000,30,0,0,0,238.786772045886,,3880857901,3880858101,,,,,,,,1,2구역,
3880857701,3880300401,3880300301,1,106,000,1022,원동로,0,0,000,30,0,0,0,236.222644715275,,3880857401,,,,,,,,,1,2구역,
3880857901,3880300401,3880300501,2,106,000,1022,원동로,0,0,000,30,0,0,0,154.274207503482,,3880858201,,,,,,,,,1,2구역,
3880857801,3880300501,3880300401,2,106,000,1022,원동로,0,0,000,30,0,0,0,151.036527379710,,3880857701,3880858101,,,,,,,,1,2구역,
3880858301,3880002200,3880300501,2,106,000,1022,원동로,0,0,000,60,0,0,0,131.782631739626,,3880857801,,,,,,,,,1,2구역,
3880858201,3880300501,3880002200,2,106,000,1022,원동로,0,0,000,60,0,0,0,126.235020797480,,3880004700,3880858501,3880139700,,,,,,,1,2구역,
3880858101,3880300401,3880300601,1,107,000,-,-,0,0,000,30,0,0,0,595.188922042200,도로명없음,3880858401,3880858601,,,,,,,,1,2구역,
3880858001,3880300601,3880300401,1,107,000,-,-,0,0,000,30,0,0,0,619.363393995655,도로명없음,3880857701,3880857901,,,,,,,,1,2구역,
3880852101,3880298301,3880045400,2,107,000,-,-,0,0,000,30,0,0,0,573.393392218211,도로명없음,3880130300,3880851001,,,,,,,,1,2구역,
3880848901,3880297201,3880297301,1,101,000,14,함양울산고속도로,0,0,000,30,5,0,0,104.148228297535,,3880849301,,,,,,,,,1,2구역,
3880849101,3880297201,3880297501,1,101,000,14,함양울산고속도로,0,0,101,40,5,0,0,471.394938800111,,3880849501,1961185201,,,,,,,,1,2구역,
3880849001,3880297501,3880297201,1,101,000,14,함양울산고속도로,0,0,101,40,5,0,0,435.068680098422,,3880848901,,,,,,,,,1,2구역,
1451197101,1450019101,1450432901,1,107,000,-,여락송정로,0,0,000,60,0,0,0,45.932865412469,,1451197301,1451196901,,,,,,,,1,2구역,
1451197201,1450432901,1450019101,1,107,000,-,여락송정로,0,0,000,60,0,0,0,46.442504777413,,1450051702,1451066300,,,,,,,,1,2구역,
1451197301,1450432901,1450019100,1,107,000,-,여락송정로,0,0,000,60,0,0,0,213.828577169894,,1451197401,,,,,,,,,2,2구역,
1451197401,1450019100,1450432901,1,107,000,-,여락송정로,0,0,000,60,0,0,0,211.044139710749,,1451197201,1451196901,,,,,,,,1,2구역,
1451196901,1450432901,1450432801,1,107,000,-,여락송정로,0,0,000,60,0,0,0,121.988824788694,,1451196801,,,,,,,,,1,2구역,
1451197001,1450432801,1450432901,1,107,000,-,여락송정로,0,0,000,60,0,0,0,115.446488215570,,1451197301,1451197201,,,,,,,,1,2구역,
1451196801,1450432801,1400090301,1,107,000,-,조리3길,0,0,000,60,0,0,0,42.816851270981,,1451196701,,,,,,,,,2,2구역,
1451196701,1400090301,1450432801,1,107,000,-,조리3길,0,0,000,60,0,0,0,40.168014866755,,1451197001,,,,,,,,,1,2구역,
3860503601,3880297601,3860204801,2,101,004,14,함양울산고속도로,0,0,000,100,5,0,0,7786.640379451400,,3860503701,,,,,,,,,2,2구역,
1961185301,1960463601,3880297501,1,105,000,69,배내로,0,0,000,60,0,0,0,1733.366875966750,,3880849501,3880849001,,,,,,,,1,2구역,
1961185201,3880297501,1960463601,1,105,000,69,배내로,0,0,000,60,0,0,0,1729.361385723920,,1961185301,,,,,,,,,2,2구역,
3880849501,3880297501,3880015400,1,105,000,69,배내로,0,0,000,60,0,0,0,120.732317930870,,3880030609,,,,,,,,,1,2구역,
3880849401,3880015400,3880297501,1,105,000,69,배내로,0,0,000,60,0,0,0,128.672067676087,,1961185201,3880849001,,,,,,,,1,2구역,
3880849701,3880297701,3880297401,1,101,000,14,함양울산고속도로,0,0,101,40,5,0,0,826.397030937940,,3880849201,,,,,,,,,1,2구역,
3880849201,3880297401,3880297301,1,101,000,14,함양울산고속도로,0,0,000,30,5,0,0,116.522564004879,,3880848801,,,,,,,,,1,2구역,
3880849301,3880297301,3880297401,1,101,000,14,함양울산고속도로,0,0,000,30,5,0,0,116.753217649504,,3880864401,,,,,,,,,1,2구역,
3880848801,3880297301,3880297201,1,101,000,14,함양울산고속도로,0,0,000,30,5,0,0,106.906482550769,,3880849101,,,,,,,,,1,2구역,
1961185401,3880297701,1960463501,2,101,003,14,함양울산고속도로,0,0,000,100,5,0,0,220.936925388220,,1961185601,,,,,,,,,1,2구역,
1961185501,1960463501,3880297701,2,101,003,14,함양울산고속도로,0,0,000,100,5,0,0,219.315162134697,,3880849701,3880864801,,,,,,,,1,2구역,
1961185601,1960463501,1960464201,2,101,004,14,함양울산고속도로,0,0,000,100,5,0,0,6540.157695717540,,1961185701,,,,,,,,,2,2구역,
1961185701,1960464201,1960463501,2,101,004,14,함양울산고속도로,0,0,000,100,5,0,0,6575.330531880290,,1961185501,,,,,,,,,1,2구역,
1961187001,1960464301,1960317300,3,101,000,1,경부고속도로,0,0,000,100,5,0,0,843.203928790539,,1960743600,,,,,,,,,1,,
1961187101,1960317300,1960464301,3,101,000,1,경부고속도로,0,0,000,100,5,0,0,845.341641243601,,1961187001,,,,,,,,,2,,
3860503701,3860204801,3880297601,2,101,004,14,함양울산고속도로,0,0,000,100,5,0,0,7791.541014681220,,3880864501,,,,,,,,,1,2구역,
3880851001,3880045400,3880298201,1,107,000,-,-,0,0,000,30,0,0,0,391.327633603294,도로명없음,3880851401,,,,,,,,,1,2구역,
3880851101,3880298201,3880045400,1,107,000,-,-,0,0,000,30,0,0,0,396.971912590628,도로명없음,3880130300,3880852001,,,,,,,,1,2구역,
3880850801,3880003300,3880298101,2,106,000,1077,노포사송로,0,0,000,40,0,0,0,260.335510972634,,3880850601,,,,,,,,,1,2구역,
3880850901,3880298101,3880003300,2,106,000,1077,노포사송로,0,0,000,40,0,0,0,254.986738491207,,3880130000,3880008100,,,,,,,,1,2구역,
3880850601,3880298101,3880298001,2,106,003,1077,노포사송로,0,0,000,40,0,0,0,86.329477732271,,3880850401,,,,,,,,,1,2구역,
3880850701,3880298001,3880298101,2,106,003,1077,노포사송로,0,0,000,40,0,0,0,84.524328244107,,3880850901,,,,,,,,,1,2구역,
3880850401,3880298001,3880297901,2,106,000,1077,노포사송로,0,0,000,40,0,0,0,2614.576287207960,,3880850001,,,,,,,,,1,2구역,
3880850501,3880297901,3880298001,2,106,000,1077,노포사송로,0,0,000,40,0,0,0,2604.409588375210,,3880850701,,,,,,,,,1,2구역,
3880850001,3880297901,3880297801,2,106,003,1077,노포사송로,0,0,000,50,0,0,0,74.110308936240,,3880850201,,,,,,,,,1,2구역,
3880850101,3880297801,3880297901,2,106,003,1077,노포사송로,0,0,000,50,0,0,0,73.547291599096,,3880850501,,,,,,,,,1,2구역,
3880850201,3880297801,3880041200,2,106,000,1077,노포사송로,0,0,000,50,0,0,0,200.011977419139,,3880317601,3880841300,,,,,,,,1,2구역,
3880850301,3880041200,3880297801,2,106,000,1077,노포사송로,0,0,000,50,0,0,0,185.802607395315,,3880850101,,,,,,,,,1,2구역,
3880851501,3880298301,3880298201,2,107,000,-,-,0,0,000,30,0,0,0,689.900827398504,도로명없음,3880851101,,,,,,,,,1,2구역,
3880851401,3880298201,3880298301,2,107,000,-,-,0,0,000,30,0,0,0,712.745498485958,도로명없음,3880852101,,,,,,,,,1,2구역,
3880843401,3880044900,3880001500,1,107,000,-,제방로,0,0,000,60,0,0,0,1229.829250630660,,3880003300,3880843201,,,,,,,,1,2구역,
3880843501,3880001500,3880044900,1,107,000,-,제방로,0,0,000,60,0,0,0,1228.240914459980,,3880132200,,,,,,,,,1,2구역,
3880843201,3880001500,3880295601,2,107,000,-,제방로,0,0,000,60,0,0,0,410.750923895455,,3880851901,3880842601,,,,,,,,1,2구역,
3880843301,3880295601,3880001500,2,107,000,-,제방로,0,0,000,60,0,0,0,412.264313827227,,3880843501,3880003300,,,,,,,,1,2구역,
3880842601,3880295601,3880295201,2,107,000,-,제방로,0,0,000,60,0,0,0,760.916611991952,,3880842401,3880842801,,,,,,,,1,2구역,
3880842701,3880295201,3880295601,2,107,000,-,제방로,0,0,000,60,0,0,0,742.393816770497,,3880843301,3880851901,,,,,,,,1,2구역,
3880842501,3880041500,3880295201,3,107,000,-,제방로,0,0,000,70,0,0,0,1014.589123633920,,3880842801,3880842701,,,,,,,,1,2구역,
3880842401,3880295201,3880041500,3,107,000,-,제방로,0,0,000,70,0,0,0,1015.453874841070,,3880118200,3880118300,,,,,,,,1,2구역,
3880842801,3880295201,3880041501,3,107,000,-,제방로,0,0,000,60,0,0,0,741.979919114397,,3880118902,,,,,,,,,1,2구역,
3880842901,3880041501,3880295201,3,107,000,-,제방로,0,0,000,60,0,0,0,741.317062403944,,3880842401,3880842701,,,,,,,,1,2구역,
3880844201,3880013203,3880295801,2,107,000,-,-,0,0,000,30,0,0,0,155.104198847098,도로명없음,3880844301,,,,,,,,,2,2구역,
3880844301,3880295801,3880013203,2,107,000,-,-,0,0,000,30,0,0,0,149.165386400465,도로명없음,3880027804,,,,,,,,,1,2구역,
3880845701,3880275800,3880296001,1,107,000,-,-,0,0,000,40,0,0,0,286.204461998120,도로명없음,3880845201,,,,,,,,,1,2구역,
3880845601,3880296001,3880275800,1,107,000,-,-,0,0,000,40,0,0,0,273.495895754239,도로명없음,3880746200,3880851601,,,,,,,,1,2구역,
3880845201,3880296001,3880295401,1,107,000,-,-,0,0,000,40,0,0,0,312.586374559810,도로명없음,3880845001,3880851701,,,,,,,,1,2구역,
3880845301,3880295401,3880296001,1,107,000,-,-,0,0,000,40,0,0,0,298.489369221639,도로명없음,3880845601,,,,,,,,,1,2구역,
3880845001,3880295401,3880295301,2,107,000,-,가촌서로,0,0,000,40,0,0,0,26.237199259829,,3880858701,,,,,,,,,1,2구역,
3880845101,3880295301,3880295401,2,107,000,-,가촌서로,0,0,000,40,0,0,0,26.805141764221,,3880851701,3880845301,,,,,,,,1,2구역,
3880843801,3880286800,3880295701,2,107,000,-,-,0,0,000,50,0,0,0,100.756484100537,도로명없음,3880843601,3880844501,,,,,,,,1,2구역,
3880843901,3880295701,3880286800,2,107,000,-,-,0,0,000,50,0,0,0,100.752061820609,도로명없음,3880772800,,,,,,,,,1,2구역,
3880844601,3880295901,3880044100,2,107,000,-,황산로,0,0,000,30,0,0,0,76.923485726077,,3880139400,3880395900,3880139100,,,,,,,1,2구역,
3880844701,3880044100,3880295901,2,107,000,-,황산로,0,0,000,30,0,0,0,76.506905830018,,3880844601,,,,,,,,,2,2구역,
3880843601,3880295701,3880004700,2,106,000,1077,중앙로,0,0,000,60,0,0,0,289.674602550629,,3880105300,3880116100,3880773300,,,,,,,1,2구역,
3880843701,3880004700,3880295701,2,106,000,1077,중앙로,0,0,000,60,0,0,0,292.825395640556,,3880844501,3880843901,,,,,,,,1,2구역,
3880844501,3880295701,3880005200,2,106,000,1077,중앙로,0,0,000,60,0,0,0,343.363861715374,,3880115401,3880105401,3880116000,,,,,,,1,2구역,
3880844401,3880005200,3880295701,2,106,000,1077,중앙로,0,0,000,60,0,0,0,347.577461221840,,3880843901,3880843601,,,,,,,,1,2구역,
3880844801,3880157502,3880158701,2,107,000,-,야리1길,0,0,000,60,0,0,0,85.399640567498,,3880403402,3880762900,3880403102,,,,,,,1,2구역,
3880844901,3880158701,3880157502,2,107,000,-,야리1길,0,0,000,60,0,0,0,85.047360034338,,3880403504,3880831700,3880403304,,,,,,,1,2구역,
3880778900,3880289100,3880289500,1,107,000,-,금오14길,0,0,000,40,0,0,0,134.264200000000,,3880779300,3880779000,,,,,,,,1,2구역,
3880779000,3880289500,3880289000,1,107,000,-,금오14길,0,0,000,40,0,0,0,40.172400000000,,3880777400,3880777600,,,,,,,,1,2구역,
3880779100,3880289000,3880289500,1,107,000,-,금오14길,0,0,000,40,0,0,0,40.172300000000,,3880778800,3880779300,,,,,,,,1,2구역,
3880779200,3880289600,3880289500,1,107,000,-,금오14길,0,0,000,40,0,0,0,57.122800000000,,3880778800,3880779000,,,,,,,,1,2구역,
3880779300,3880289500,3880289600,1,107,000,-,금오14길,0,0,000,40,0,0,0,57.122800000000,,3880779400,3880779700,,,,,,,,1,2구역,
3880779400,3880289600,3880289200,1,107,000,-,금오14길,0,0,000,40,0,0,0,134.124500000000,,3880778000,3880778300,,,,,,,,1,2구역,
3880779500,3880289200,3880289600,1,107,000,-,금오14길,0,0,000,40,0,0,0,134.124500000000,,3880779700,3880779200,,,,,,,,1,2구역,
3880779600,3880289700,3880289600,1,107,000,-,금오14길,0,0,000,40,0,0,0,53.728900000000,,3880779200,3880779400,,,,,,,,1,2구역,
3880779700,3880289600,3880289700,1,107,000,-,금오14길,0,0,000,40,0,0,0,53.728900000000,,3880780000,3880779800,,,,,,,,1,2구역,
3880779800,3880289700,3880289400,1,107,000,-,금오14길,0,0,000,40,0,0,0,84.552800000000,,3880778400,3880778600,,,,,,,,1,2구역,
3880779900,3880289400,3880289700,1,107,000,-,금오14길,0,0,000,40,0,0,0,84.552800000000,,3880779600,3880780000,,,,,,,,1,2구역,
3880780000,3880289700,3880289300,1,107,000,-,금오14길,0,0,000,40,0,0,0,133.994400000000,,3880778200,3880778500,,,,,,,,1,2구역,
3880780100,3880289300,3880289700,1,107,000,-,금오14길,0,0,000,40,0,0,0,133.994300000000,,3880779800,3880779600,,,,,,,,1,2구역,
3880780200,3880290500,3880290400,1,107,000,-,석산2길,0,0,000,60,0,0,0,60.295800000000,,3880780700,3880782400,,,,,,,,1,2구역,
3880780300,3880290400,3880290500,1,107,000,-,석산2길,0,0,000,60,0,0,0,60.295800000000,,3880780500,3880838900,,,,,,,,1,2구역,
3880780400,3880290600,3880290500,1,107,000,-,석산3길,0,0,000,60,0,0,0,151.123300000000,,3880838900,3880780200,,,,,,,,1,2구역,
3880780500,3880290500,3880290600,1,107,000,-,석산3길,0,0,000,60,0,0,0,152.742200000000,,3880780400,,,,,,,,,2,2구역,
3880780600,3880292100,3880290400,1,107,000,-,금산5길,0,0,000,60,0,0,0,178.304300000000,,3880782400,3880780300,,,,,,,,1,2구역,
3880780700,3880290400,3880292100,1,107,000,-,금산5길,0,0,000,60,0,0,0,177.047600000000,,3880785600,3880839100,3880785900,,,,,,,1,2구역,
3880780800,3880292200,3880290300,1,107,000,-,석금산로,0,0,000,60,0,0,0,228.458700000000,,3880782200,3880782500,,,,,,,,1,2구역,
3880780900,3880290300,3880292200,1,107,000,-,석금산로,0,0,000,60,0,0,0,228.458800000000,,3880786300,3880785800,,,,,,,,1,2구역,
3880781000,3880289900,3880289800,1,107,000,-,곡리4길,0,0,000,30,0,0,0,52.337700000000,,3880781900,3880836800,,,,,,,,1,2구역,
3880781100,3880289800,3880289900,1,107,000,-,곡리4길,0,0,000,30,0,0,0,52.337700000000,,3880837000,3880781300,,,,,,,,1,2구역,
3880781200,3880290000,3880289900,1,107,000,-,석산6길,0,0,000,30,0,0,0,150.821400000000,,3880781000,3880837000,,,,,,,,1,2구역,
3880781300,3880289900,3880290000,1,107,000,-,석산6길,0,0,000,30,0,0,0,150.688600000000,,3880781400,3880782100,3880781700,,,,,,,1,2구역,
3880781400,3880290000,3880002100,1,107,000,-,석산6길,0,0,000,30,0,0,0,351.403100000000,,3880119600,3880004402,,,,,,,,1,2구역,
3880781500,3880002100,3880290000,1,107,000,-,석산6길,0,0,000,30,0,0,0,351.240700000000,,3880782100,3880781700,3880781200,,,,,,,1,2구역,
3880781600,3880290100,3880290000,1,107,000,-,석산6길,0,0,000,30,0,0,0,52.314000000000,,3880781200,3880781400,3880782100,,,,,,,1,2구역,
3880781700,3880290000,3880290100,1,107,000,-,석산6길,0,0,000,30,0,0,0,52.314100000000,,3880782300,3880781800,,,,,,,,1,2구역,
3880781800,3880290100,3880289800,1,107,000,-,석금산로,0,0,000,30,0,0,0,147.901600000000,,3880836800,3880781100,,,,,,,,1,2구역,
3880781900,3880289800,3880290100,1,107,000,-,석금산로,0,0,000,30,0,0,0,148.061900000000,,3880781600,3880782300,,,,,,,,1,2구역,
3880782000,3880290200,3880290000,1,107,000,-,석산4길,0,0,000,60,0,0,0,225.212000000000,,3880781700,3880781200,3880781400,,,,,,,1,2구역,
3880782100,3880290000,3880290200,1,107,000,-,석산4길,0,0,000,60,0,0,0,217.510100000000,,3880782000,,,,,,,,,2,2구역,
3880782200,3880290300,3880290100,1,107,000,-,석금산로,0,0,000,60,0,0,0,330.223000000000,,3880781600,3880781800,,,,,,,,1,2구역,
3880782300,3880290100,3880290300,1,107,000,-,석금산로,0,0,000,60,0,0,0,325.990200000000,,3880782500,3880780900,,,,,,,,1,2구역,
3880782400,3880290400,3880290300,1,107,000,-,석산2길,0,0,000,60,0,0,0,197.937100000000,,3880780900,3880782200,,,,,,,,1,2구역,
3880782500,3880290300,3880290400,1,107,000,-,석산2길,0,0,000,60,0,0,0,197.937100000000,,3880780300,3880780700,,,,,,,,1,2구역,
3880782600,3880291300,3880000703,1,107,000,-,금산2길,0,0,000,30,0,0,0,256.191000000000,,3880002106,3880002206,,,,,,,,1,2구역,
3880782700,3880000703,3880291300,1,107,000,-,금산2길,0,0,000,30,0,0,0,227.524800000000,,3880838200,,,,,,,,,1,2구역,
3880782800,3880042601,3880042401,1,107,000,-,금오3길,0,0,000,60,0,0,0,408.093100000000,,3880128702,3880838100,3880128802,,,,,,,1,2구역,
3880782900,3880042401,3880042601,1,107,000,-,금오3길,0,0,000,60,0,0,0,408.103600000000,,3880128202,3880128102,,,,,,,,1,2구역,
3880783000,3880291200,3880042900,1,107,000,-,금오8길,0,0,000,60,0,0,0,126.425300000000,,3880128600,3880138300,3880128701,,,,,,,1,2구역,
3880783100,3880042900,3880291200,1,107,000,-,금오8길,0,0,000,60,0,0,0,126.425300000000,,3880783000,,,,,,,,,2,2구역,
3880783200,3880291400,3880043701,1,107,000,-,금오10길,0,0,000,60,0,0,0,44.389900000000,,3880127602,3880127502,,,,,,,,1,2구역,
3880783300,3880043701,3880291400,1,107,000,-,금오10길,0,0,000,60,0,0,0,44.389900000000,,3880785300,3880783500,,,,,,,,1,2구역,
3880783400,3880291500,3880291400,1,107,000,-,금오10길,0,0,000,60,0,0,0,49.019000000000,,3880783200,3880785300,,,,,,,,1,2구역,
3880783500,3880291400,3880291500,1,107,000,-,금오10길,0,0,000,60,0,0,0,49.209900000000,,3880784400,3880783700,,,,,,,,1,2구역,
3880783600,3880291600,3880291500,1,107,000,-,금오10길,0,0,000,60,0,0,0,60.520600000000,,3880783400,3880784400,,,,,,,,1,2구역,
3880783700,3880291500,3880291600,1,107,000,-,금오10길,0,0,000,60,0,0,0,60.520600000000,,3880784600,3880783900,,,,,,,,1,2구역,
3880783800,3880291700,3880291600,1,107,000,-,금오10길,0,0,000,60,0,0,0,186.185700000000,,3880783600,3880784600,,,,,,,,1,2구역,
3880783900,3880291600,3880291700,1,107,000,-,금오10길,0,0,000,60,0,0,0,169.743600000000,,3880838400,3880784100,,,,,,,,1,2구역,
3880784000,3880291800,3880291700,1,107,000,-,금오10길,0,0,000,60,0,0,0,227.039600000000,,3880783800,3880838400,,,,,,,,1,2구역,
3880784100,3880291700,3880291800,1,107,000,-,금오10길,0,0,000,60,0,0,0,201.421600000000,,3880785100,3880784800,,,,,,,,1,2구역,
3880784200,3880291000,3880290700,1,107,000,-,금오10길,0,0,000,60,0,0,0,60.613300000000,,3880838700,3880784500,,,,,,,,1,2구역,
3880784300,3880290700,3880291000,1,107,000,-,금오10길,0,0,000,60,0,0,0,60.613300000000,,3880838500,3880784700,,,,,,,,1,2구역,
3880784400,3880291500,3880290700,1,107,000,-,금오10길,0,0,000,60,0,0,0,141.235800000000,,3880838700,3880784300,,,,,,,,1,2구역,
3880784500,3880290700,3880291500,1,107,000,-,금오10길,0,0,000,60,0,0,0,141.235800000000,,3880783700,3880783400,,,,,,,,1,2구역,
3880785900,3880292100,3880292200,1,107,000,-,석산1길,0,0,000,60,0,0,0,123.539600000000,,3880786300,3880780800,,,,,,,,1,2구역,
3880786000,3880292500,3880292000,1,107,000,-,금산4길,0,0,000,60,0,0,0,127.863900000000,,3880785700,3880838800,3880785400,,,,,,,1,2구역,
3880786100,3880292000,3880292500,1,107,000,-,금산4길,0,0,000,60,0,0,0,128.681500000000,,3880788300,3880786700,,,,,,,,1,2구역,
3880786200,3880292300,3880292200,1,107,000,-,석금산로,0,0,000,60,0,0,0,62.266600000000,,3880780800,3880785800,,,,,,,,1,2구역,
3880786300,3880292200,3880292300,1,107,000,-,석금산로,0,0,000,60,0,0,0,62.266600000000,,3880786500,3880787100,,,,,,,,1,2구역,
3880786400,3880292400,3880292300,1,107,000,-,금산5길,0,0,000,60,0,0,0,123.867000000000,,3880787100,3880786200,,,,,,,,1,2구역,
3880786500,3880292300,3880292400,1,107,000,-,금산5길,0,0,000,60,0,0,0,123.867000000000,,3880839000,3880786900,,,,,,,,1,2구역,
3880786600,3880292600,3880292500,1,107,000,-,-,0,0,000,60,0,0,0,59.008400000000,도로명없음,3880786000,3880788300,,,,,,,,1,2구역,
3880786700,3880292500,3880292600,1,107,000,-,-,0,0,000,60,0,0,0,59.008400000000,도로명없음,3880787700,3880839300,3880786800,,,,,,,1,2구역,
3880786800,3880292600,3880292400,1,107,000,-,금산5길,0,0,000,60,0,0,0,63.879300000000,,3880786400,3880839000,,,,,,,,1,2구역,
3880786900,3880292400,3880292600,1,107,000,-,금산5길,0,0,000,60,0,0,0,63.879300000000,,3880786600,3880787700,3880839300,,,,,,,1,2구역,
3880787000,3880292700,3880292300,1,107,000,-,석금산로,0,0,000,60,0,0,0,64.096800000000,,3880786500,3880786200,,,,,,,,1,2구역,
3880787100,3880292300,3880292700,1,107,000,-,석금산로,0,0,000,60,0,0,0,64.464000000000,,3880839200,3880787300,,,,,,,,1,2구역,
3880787200,3880292800,3880292700,1,107,000,-,석금산로,0,0,000,60,0,0,0,66.875100000000,,3880787000,3880839200,,,,,,,,1,2구역,
3880787300,3880292700,3880292800,1,107,000,-,석금산로,0,0,000,60,0,0,0,66.875100000000,,3880787500,3880788500,,,,,,,,1,2구역,
3880787400,3880292900,3880292800,1,107,000,-,금산5길,0,0,000,60,0,0,0,121.544100000000,,3880788500,3880787200,,,,,,,,1,2구역,
3880787500,3880292800,3880292900,1,107,000,-,금산5길,0,0,000,60,0,0,0,121.544200000000,,3880787600,3880787900,,,,,,,,1,2구역,
3880787600,3880292900,3880292600,1,107,000,-,금산5길,0,0,000,60,0,0,0,70.365000000000,,3880839300,3880786800,3880786600,,,,,,,1,2구역,
3880787700,3880292600,3880292900,1,107,000,-,금산5길,0,0,000,60,0,0,0,70.365100000000,,3880787900,3880787400,,,,,,,,1,2구역,
3880787800,3880293000,3880292900,1,107,000,-,금산5길,0,0,000,60,0,0,0,57.888700000000,,3880787400,3880787600,,,,,,,,1,2구역,
3880787900,3880292900,3880293000,1,107,000,-,금산5길,0,0,000,60,0,0,0,57.888700000000,,3880788100,3880789100,3880839500,,,,,,,1,2구역,
3880788000,3880293100,3880293000,1,107,000,-,금산5길,0,0,000,60,0,0,0,60.389400000000,,3880789100,3880839500,3880787800,,,,,,,1,2구역,
3880788100,3880293000,3880293100,1,107,000,-,금산5길,0,0,000,60,0,0,0,60.389300000000,,3880788200,3880789300,,,,,,,,1,2구역,
3880788200,3880293100,3880292500,1,107,000,-,금산4길,0,0,000,60,0,0,0,127.758600000000,,3880786700,3880786000,,,,,,,,1,2구역,
3880788300,3880292500,3880293100,1,107,000,-,금산4길,0,0,000,60,0,0,0,127.758500000000,,3880789300,3880788000,,,,,,,,1,2구역,
3880788400,3880293200,3880292800,1,107,000,-,석금산로,0,0,000,60,0,0,0,60.013700000000,,3880787200,3880787500,,,,,,,,1,2구역,
3880788500,3880292800,3880293200,1,107,000,-,석금산로,0,0,000,60,0,0,0,60.013700000000,,3880839400,3880788700,,,,,,,,1,2구역,
3880788600,3880293300,3880293200,1,107,000,-,석금산로,0,0,000,60,0,0,0,64.273000000000,,3880788400,3880839400,,,,,,,,1,2구역,
3880788700,3880293200,3880293300,1,107,000,-,석금산로,0,0,000,60,0,0,0,64.273000000000,,3880788900,3880789500,,,,,,,,1,2구역,
3880788800,3880293400,3880293300,1,107,000,-,금산5길,0,0,000,60,0,0,0,118.961300000000,,3880789500,3880788600,,,,,,,,1,2구역,
3880788900,3880293300,3880293400,1,107,000,-,금산5길,0,0,000,60,0,0,0,118.961300000000,,3880789000,3880789900,,,,,,,,1,2구역,
3880789000,3880293400,3880293000,1,107,000,-,금산5길,0,0,000,60,0,0,0,63.503800000000,,3880839500,3880787800,3880788100,,,,,,,1,2구역,
3880789100,3880293000,3880293400,1,107,000,-,금산5길,0,0,000,60,0,0,0,63.503700000000,,3880789900,3880788800,,,,,,,,1,2구역,
3880789200,3880293500,3880293100,1,107,000,-,금산4길,0,0,000,60,0,0,0,130.373000000000,,3880788000,3880788200,,,,,,,,1,2구역,
3880789300,3880293100,3880293500,1,107,000,-,금산4길,0,0,000,60,0,0,0,130.373000000000,,3880790500,3880839700,,,,,,,,1,2구역,
3880789400,3880293600,3880293300,1,107,000,-,석금산로,0,0,000,60,0,0,0,63.879400000000,,3880788600,3880788900,,,,,,,,1,2구역,
3880790800,3880294100,3880294000,1,107,000,-,-,0,0,000,60,0,0,0,59.321300000000,도로명없음,3880792700,3880791100,3880840000,,,,,,,1,2구역,
3880790900,3880294000,3880294100,1,107,000,-,-,0,0,000,60,0,0,0,59.321300000000,도로명없음,3880790400,3880791300,,,,,,,,1,2구역,
3880791000,3880294200,3880294000,1,107,000,-,금산5길,0,0,000,60,0,0,0,118.963400000000,,3880840000,3880790900,3880792700,,,,,,,1,2구역,
3880791100,3880294000,3880294200,1,107,000,-,금산5길,0,0,000,60,0,0,0,118.963400000000,,3880792100,3880790600,,,,,,,,1,2구역,
3880791200,3880294300,3880294100,1,107,000,-,금산4길,0,0,000,60,0,0,0,159.386000000000,,3880790400,3880790800,,,,,,,,1,2구역,
3880791300,3880294100,3880294300,1,107,000,-,금산4길,0,0,000,60,0,0,0,159.386000000000,,3880791400,3880791700,,,,,,,,1,2구역,
